gene_id	n_exons
ENSG00000200902.1	1
ENSG00000200926.1	1
ENSG00000200935.1	1
ENSG00000200963.1	1
ENSG00000200966.1	1
ENSG00000200969.1	1
ENSG00000200975.1	1
ENSG00000200982.1	1
ENSG00000200986.1	1
ENSG00000200991.1	1
ENSG00000200997.1	1
ENSG00000200998.1	1
ENSG00000201000.1	1
ENSG00000201001.1	1
ENSG00000201006.1	1
ENSG00000201009.1	1
ENSG00000201014.1	1
ENSG00000201015.1	1
ENSG00000201016.1	1
ENSG00000201021.1	1
ENSG00000201025.1	1
ENSG00000201026.1	1
ENSG00000201032.1	1
ENSG00000201033.1	1
ENSG00000201041.1	1
ENSG00000201042.1	1
ENSG00000201050.1	1
ENSG00000201059.1	1
ENSG00000201065.1	1
ENSG00000201066.1	1
ENSG00000201070.1	1
ENSG00000201074.1	1
ENSG00000201075.2	1
ENSG00000201088.1	1
ENSG00000201097.1	1
ENSG00000201098.1	1
ENSG00000201104.1	1
ENSG00000201119.1	1
ENSG00000201134.1	1
ENSG00000201135.1	1
ENSG00000201136.1	1
ENSG00000201142.1	1
ENSG00000201148.1	1
ENSG00000201153.1	1
ENSG00000201155.1	1
ENSG00000201160.1	1
ENSG00000201161.1	1
ENSG00000201170.1	1
ENSG00000201185.1	1
ENSG00000201196.1	1
ENSG00000201218.1	1
ENSG00000201241.1	1
ENSG00000201242.1	1
ENSG00000201243.1	1
ENSG00000201253.1	1
ENSG00000201255.1	1
ENSG00000201260.1	1
ENSG00000201270.1	1
ENSG00000201271.1	1
ENSG00000201274.1	1
ENSG00000201277.1	1
ENSG00000201279.1	1
ENSG00000201285.1	1
ENSG00000201288.1	1
ENSG00000201292.1	1
ENSG00000201296.1	1
ENSG00000201301.1	1
ENSG00000201311.1	1
ENSG00000201312.1	1
ENSG00000201314.1	1
ENSG00000201315.1	1
ENSG00000201316.1	1
ENSG00000201321.1	1
ENSG00000201324.1	1
ENSG00000201325.1	1
ENSG00000201329.2	1
ENSG00000201351.1	1
ENSG00000201355.1	1
ENSG00000201356.1	1
ENSG00000201361.1	1
ENSG00000201368.2	1
ENSG00000201379.1	1
ENSG00000201386.1	1
ENSG00000201393.1	1
ENSG00000201398.1	1
ENSG00000201410.1	1
ENSG00000201412.1	1
ENSG00000201423.1	1
ENSG00000201426.1	1
ENSG00000201436.1	1
ENSG00000201439.1	1
ENSG00000201440.1	1
ENSG00000201443.1	1
ENSG00000201444.1	1
ENSG00000201447.1	1
ENSG00000201464.1	1
ENSG00000201465.1	1
ENSG00000201466.1	1
ENSG00000201467.1	1
ENSG00000201489.1	1
ENSG00000201491.1	1
ENSG00000201493.1	1
ENSG00000201511.1	1
ENSG00000201516.1	1
ENSG00000201517.1	1
ENSG00000201518.1	1
ENSG00000201524.1	1
ENSG00000201527.1	1
ENSG00000201529.1	1
ENSG00000201535.2	1
ENSG00000201541.1	1
ENSG00000201549.1	1
ENSG00000201567.1	1
ENSG00000201583.1	1
ENSG00000201584.1	1
ENSG00000201588.1	1
ENSG00000201591.1	1
ENSG00000201594.1	1
ENSG00000201596.1	1
ENSG00000201598.1	1
ENSG00000201602.1	1
ENSG00000201604.1	1
ENSG00000201612.1	1
ENSG00000201618.1	1
ENSG00000201620.1	1
ENSG00000201624.1	1
ENSG00000201628.1	1
ENSG00000201633.1	1
ENSG00000201638.2	1
ENSG00000201640.2	1
ENSG00000201641.1	1
ENSG00000201654.1	1
ENSG00000201658.1	1
ENSG00000201659.1	1
ENSG00000201660.1	1
ENSG00000201665.1	1
ENSG00000201666.1	1
ENSG00000201671.1	1
ENSG00000201674.2	1
ENSG00000201676.1	1
ENSG00000201683.1	1
ENSG00000201690.1	1
ENSG00000201695.1	1
ENSG00000201699.1	1
ENSG00000201704.1	1
ENSG00000201708.1	1
ENSG00000201709.1	1
ENSG00000201723.2	1
ENSG00000201725.1	1
ENSG00000201727.1	1
ENSG00000201733.1	1
ENSG00000201742.1	1
ENSG00000201744.1	1
ENSG00000201752.1	1
ENSG00000201758.1	1
ENSG00000201761.1	1
ENSG00000201763.1	1
ENSG00000201774.1	1
ENSG00000201775.1	1
ENSG00000201780.1	1
ENSG00000201782.1	1
ENSG00000201788.1	1
ENSG00000201789.1	1
ENSG00000201790.1	1
ENSG00000201796.1	1
ENSG00000201801.1	1
ENSG00000201805.1	1
ENSG00000201810.1	1
ENSG00000201811.1	1
ENSG00000201812.1	1
ENSG00000201816.1	1
ENSG00000201822.1	1
ENSG00000201825.1	1
ENSG00000201827.1	1
ENSG00000201843.1	1
ENSG00000201846.1	1
ENSG00000201847.1	1
ENSG00000201856.1	1
ENSG00000201860.1	1
ENSG00000201868.1	1
ENSG00000201869.1	1
ENSG00000201875.1	1
ENSG00000201881.1	1
ENSG00000201892.1	1
ENSG00000201894.1	1
ENSG00000201896.1	1
ENSG00000201901.1	1
ENSG00000201910.1	1
ENSG00000201912.1	1
ENSG00000201920.1	1
ENSG00000201922.1	1
ENSG00000201923.1	1
ENSG00000201925.1	1
ENSG00000201939.1	1
ENSG00000201945.1	1
ENSG00000201966.1	1
ENSG00000201967.1	1
ENSG00000201968.1	1
ENSG00000201980.1	1
ENSG00000201984.1	1
ENSG00000201999.1	1
ENSG00000202001.2	1
ENSG00000202014.1	1
ENSG00000202023.1	1
ENSG00000202026.1	1
ENSG00000202027.1	1
ENSG00000202035.1	1
ENSG00000202047.1	1
ENSG00000202051.1	1
ENSG00000202056.1	1
ENSG00000202060.1	1
ENSG00000202063.1	1
ENSG00000202069.1	1
ENSG00000202070.1	1
ENSG00000202074.1	1
ENSG00000202092.1	1
ENSG00000202095.1	1
ENSG00000202099.1	1
ENSG00000202103.1	1
ENSG00000202111.1	1
ENSG00000202137.1	1
ENSG00000202147.1	1
ENSG00000202151.1	1
ENSG00000202157.1	1
ENSG00000202160.1	1
ENSG00000202164.1	1
ENSG00000202167.1	1
ENSG00000202169.1	1
ENSG00000202174.1	1
ENSG00000202175.1	1
ENSG00000202177.1	1
ENSG00000202183.1	1
ENSG00000202186.1	1
ENSG00000202193.1	1
ENSG00000202195.1	1
ENSG00000202199.1	1
ENSG00000202200.1	1
ENSG00000202206.1	1
ENSG00000202211.1	1
ENSG00000202215.1	1
ENSG00000202216.2	1
ENSG00000202224.1	1
ENSG00000202225.1	1
ENSG00000202233.2	1
ENSG00000202240.1	1
ENSG00000202241.1	1
ENSG00000202245.1	1
ENSG00000202249.1	1
ENSG00000202251.1	1
ENSG00000202254.1	1
ENSG00000202257.1	1
ENSG00000202264.1	1
ENSG00000202265.1	1
ENSG00000202268.2	1
ENSG00000202269.1	1
ENSG00000202281.1	1
ENSG00000202283.1	1
ENSG00000202285.1	1
ENSG00000202296.1	1
ENSG00000202300.1	1
ENSG00000202304.1	1
ENSG00000202306.1	1
ENSG00000202308.1	1
ENSG00000202309.1	1
ENSG00000202313.1	1
ENSG00000202317.1	1
ENSG00000202329.1	1
ENSG00000202331.1	1
ENSG00000202332.1	1
ENSG00000202334.1	1
ENSG00000202339.1	1
ENSG00000202344.1	1
ENSG00000202350.1	1
ENSG00000202351.1	1
ENSG00000202354.1	1
ENSG00000202360.1	1
ENSG00000202368.1	1
ENSG00000202377.1	1
ENSG00000202380.1	1
ENSG00000202383.1	1
ENSG00000202388.1	1
ENSG00000202389.1	1
ENSG00000202395.1	1
ENSG00000202398.1	1
ENSG00000202399.1	1
ENSG00000202402.1	1
ENSG00000202407.1	1
ENSG00000202410.1	1
ENSG00000202422.1	1
ENSG00000202423.1	1
ENSG00000202428.1	1
ENSG00000202431.1	1
ENSG00000202433.1	1
ENSG00000202438.1	1
ENSG00000202440.1	1
ENSG00000202449.1	1
ENSG00000202468.1	1
ENSG00000202471.1	1
ENSG00000202473.1	1
ENSG00000202476.1	1
ENSG00000202478.1	1
ENSG00000202485.1	1
ENSG00000202491.1	1
ENSG00000202495.1	1
ENSG00000202515.1	1
ENSG00000202521.1	1
ENSG00000202526.1	1
ENSG00000202528.1	1
ENSG00000202534.1	1
ENSG00000202536.2	1
ENSG00000202537.1	1
ENSG00000202538.1	1
ENSG00000202560.4	1
ENSG00000202569.4	1
ENSG00000202609.4	1
ENSG00000203262.3	1
ENSG00000203266.3	3
ENSG00000203334.5	1
ENSG00000203335.5	5
ENSG00000203356.2	2
ENSG00000203363.2	1
ENSG00000203364.2	3
ENSG00000203387.2	1
ENSG00000203392.3	1
ENSG00000203395.2	2
ENSG00000203396.3	1
ENSG00000203402.2	2
ENSG00000203408.4	2
ENSG00000203411.3	1
ENSG00000203413.3	1
ENSG00000203416.3	2
ENSG00000203434.2	3
ENSG00000203436.2	1
ENSG00000203462.2	2
ENSG00000203472.3	2
ENSG00000203492.4	3
ENSG00000203496.9	3
ENSG00000203498.3	3
ENSG00000203523.3	1
ENSG00000203527.2	2
ENSG00000203531.3	1
ENSG00000203560.3	1
ENSG00000203565.3	4
ENSG00000203573.4	1
ENSG00000203585.4	5
ENSG00000203605.3	3
ENSG00000203635.2	2
ENSG00000203645.2	2
ENSG00000203650.9	11
ENSG00000203661.4	1
ENSG00000203663.4	3
ENSG00000203664.7	2
ENSG00000203684.5	2
ENSG00000203685.10	4
ENSG00000203688.6	6
ENSG00000203690.13	9
ENSG00000203697.12	21
ENSG00000203709.12	8
ENSG00000203710.12	47
ENSG00000203727.4	2
ENSG00000203729.8	4
ENSG00000203730.3	1
ENSG00000203740.4	5
ENSG00000203747.12	6
ENSG00000203756.8	6
ENSG00000203757.2	2
ENSG00000203758.4	1
ENSG00000203781.4	2
ENSG00000203782.6	2
ENSG00000203783.5	2
ENSG00000203784.3	2
ENSG00000203785.9	2
ENSG00000203786.6	1
ENSG00000203795.3	3
ENSG00000203797.12	5
ENSG00000203801.8	5
ENSG00000203814.6	2
ENSG00000203825.4	17
ENSG00000203837.5	12
ENSG00000203855.7	3
ENSG00000203857.10	4
ENSG00000203858.3	3
ENSG00000203859.10	4
ENSG00000203864.3	4
ENSG00000203867.8	14
ENSG00000203870.5	4
ENSG00000203877.8	4
ENSG00000203878.11	11
ENSG00000203883.7	2
ENSG00000203900.2	5
ENSG00000203908.4	3
ENSG00000203909.4	3
ENSG00000203914.4	1
ENSG00000203923.5	2
ENSG00000203930.12	7
ENSG00000203933.3	3
ENSG00000203952.9	3
ENSG00000203963.12	10
ENSG00000203970.4	2
ENSG00000203971.2	3
ENSG00000203972.10	6
ENSG00000203985.11	6
ENSG00000203989.5	4
ENSG00000204001.10	7
ENSG00000204003.8	11
ENSG00000204006.10	5
ENSG00000204007.7	5
ENSG00000204019.5	2
ENSG00000204020.6	10
ENSG00000204021.5	10
ENSG00000204025.8	4
ENSG00000204031.3	2
ENSG00000204033.10	4
ENSG00000204053.6	1
ENSG00000204060.7	2
ENSG00000204065.3	3
ENSG00000204071.10	3
ENSG00000204091.8	4
ENSG00000204092.2	2
ENSG00000204103.4	1
ENSG00000204110.6	4
ENSG00000204117.2	4
ENSG00000204118.2	1
ENSG00000204140.10	3
ENSG00000204148.3	3
ENSG00000204161.14	7
ENSG00000204177.10	9
ENSG00000204183.3	2
ENSG00000204186.10	8
ENSG00000204193.11	6
ENSG00000204195.4	7
ENSG00000204219.11	11
ENSG00000204241.8	4
ENSG00000204246.4	1
ENSG00000204248.12	66
ENSG00000204250.3	5
ENSG00000204252.14	5
ENSG00000204277.1	7
ENSG00000204278.12	6
ENSG00000204279.8	5
ENSG00000204283.4	3
ENSG00000204287.14	5
ENSG00000204290.10	7
ENSG00000204291.11	43
ENSG00000204296.12	26
ENSG00000204300.7	4
ENSG00000204338.8	10
ENSG00000204345.1	4
ENSG00000204347.4	3
ENSG00000204361.10	6
ENSG00000204363.5	2
ENSG00000204368.6	4
ENSG00000204390.10	2
ENSG00000204397.9	4
ENSG00000204398.5	4
ENSG00000204399.3	1
ENSG00000204403.9	8
ENSG00000204414.13	5
ENSG00000204420.10	7
ENSG00000204421.3	4
ENSG00000204429.4	1
ENSG00000204434.6	11
ENSG00000204437.7	7
ENSG00000204442.4	3
ENSG00000204446.4	2
ENSG00000204449.3	8
ENSG00000204450.8	6
ENSG00000204455.7	6
ENSG00000204456.4	3
ENSG00000204460.3	5
ENSG00000204471.3	12
ENSG00000204472.13	6
ENSG00000204475.10	5
ENSG00000204478.10	3
ENSG00000204479.4	3
ENSG00000204480.8	3
ENSG00000204481.8	4
ENSG00000204482.11	5
ENSG00000204501.7	4
ENSG00000204505.5	4
ENSG00000204510.5	4
ENSG00000204518.3	4
ENSG00000204524.7	4
ENSG00000204529.4	13
ENSG00000204542.3	2
ENSG00000204544.5	3
ENSG00000204547.7	3
ENSG00000204548.4	2
ENSG00000204555.3	1
ENSG00000204571.6	3
ENSG00000204572.10	1
ENSG00000204583.10	6
ENSG00000204595.1	3
ENSG00000204610.14	8
ENSG00000204612.1	1
ENSG00000204613.11	8
ENSG00000204614.9	6
ENSG00000204624.8	21
ENSG00000204632.12	8
ENSG00000204640.1	10
ENSG00000204644.10	5
ENSG00000204648.11	6
ENSG00000204652.6	1
ENSG00000204653.10	7
ENSG00000204655.12	8
ENSG00000204658.5	3
ENSG00000204661.9	6
ENSG00000204662.2	3
ENSG00000204663.9	4
ENSG00000204670.7	1
ENSG00000204671.2	3
ENSG00000204684.4	7
ENSG00000204687.4	1
ENSG00000204688.10	4
ENSG00000204694.13	5
ENSG00000204695.4	2
ENSG00000204697.3	2
ENSG00000204699.4	1
ENSG00000204700.5	2
ENSG00000204701.3	5
ENSG00000204702.6	2
ENSG00000204703.5	1
ENSG00000204704.3	1
ENSG00000204705.3	1
ENSG00000204709.4	2
ENSG00000204711.9	6
ENSG00000204718.3	1
ENSG00000204740.11	40
ENSG00000204754.3	3
ENSG00000204776.6	2
ENSG00000204779.2	1
ENSG00000204780.5	1
ENSG00000204787.8	5
ENSG00000204789.4	1
ENSG00000204790.9	7
ENSG00000204792.2	4
ENSG00000204801.7	2
ENSG00000204802.3	3
ENSG00000204814.5	3
ENSG00000204816.5	2
ENSG00000204818.4	5
ENSG00000204832.10	7
ENSG00000204849.10	4
ENSG00000204869.8	6
ENSG00000204872.4	1
ENSG00000204873.5	1
ENSG00000204876.5	2
ENSG00000204880.8	3
ENSG00000204882.4	2
ENSG00000204887.4	1
ENSG00000204889.11	9
ENSG00000204894.4	1
ENSG00000204897.7	8
ENSG00000204915.3	1
ENSG00000204918.3	3
ENSG00000204919.1	3
ENSG00000204923.4	4
ENSG00000204929.13	10
ENSG00000204933.3	6
ENSG00000204936.10	9
ENSG00000204941.14	7
ENSG00000204949.9	3
ENSG00000204950.4	1
ENSG00000204952.3	11
ENSG00000204960.7	6
ENSG00000204971.3	3
ENSG00000204978.3	2
ENSG00000204979.8	7
ENSG00000204983.14	6
ENSG00000204989.3	1
ENSG00000204993.3	1
ENSG00000205002.4	2
ENSG00000205015.1	3
ENSG00000205018.2	2
ENSG00000205022.9	7
ENSG00000205025.8	3
ENSG00000205029.1	1
ENSG00000205030.1	1
ENSG00000205035.8	7
ENSG00000205037.2	2
ENSG00000205038.12	78
ENSG00000205044.5	6
ENSG00000205045.11	4
ENSG00000205056.8	2
ENSG00000205057.6	4
ENSG00000205076.5	4
ENSG00000205085.13	7
ENSG00000205090.9	5
ENSG00000205100.2	4
ENSG00000205105.6	1
ENSG00000205106.4	2
ENSG00000205108.6	4
ENSG00000205111.8	9
ENSG00000205116.4	2
ENSG00000205126.2	14
ENSG00000205143.3	7
ENSG00000205174.4	2
ENSG00000205176.3	1
ENSG00000205181.7	6
ENSG00000205184.2	1
ENSG00000205215.8	8
ENSG00000205221.12	16
ENSG00000205231.1	2
ENSG00000205240.4	1
ENSG00000205266.10	8
ENSG00000205267.5	5
ENSG00000205279.8	3
ENSG00000205293.5	4
ENSG00000205301.12	11
ENSG00000205312.8	7
ENSG00000205318.5	1
ENSG00000205325.3	3
ENSG00000205327.3	1
ENSG00000205328.3	1
ENSG00000205329.3	2
ENSG00000205330.4	2
ENSG00000205331.5	1
ENSG00000205334.2	2
ENSG00000205359.10	14
ENSG00000205363.7	3
ENSG00000205364.4	3
ENSG00000205396.11	9
ENSG00000205414.1	2
ENSG00000205420.11	9
ENSG00000205424.2	3
ENSG00000205433.4	1
ENSG00000205442.13	7
ENSG00000205444.3	2
ENSG00000205452.5	6
ENSG00000205456.11	4
ENSG00000205457.11	4
ENSG00000205488.9	4
ENSG00000205494.9	4
ENSG00000205495.1	1
ENSG00000205496.1	1
ENSG00000205497.5	2
ENSG00000205502.4	2
ENSG00000205579.3	1
ENSG00000205592.15	173
ENSG00000205611.5	4
ENSG00000205625.2	1
ENSG00000205628.4	7
ENSG00000205632.4	7
ENSG00000205634.7	6
ENSG00000205636.3	3
ENSG00000205642.10	4
ENSG00000205649.9	6
ENSG00000205653.2	2
ENSG00000205667.3	9
ENSG00000205678.8	12
ENSG00000205682.2	3
ENSG00000205696.4	3
ENSG00000205716.4	1
ENSG00000205718.10	2
ENSG00000205745.2	2
ENSG00000205755.12	9
ENSG00000205755.12_PAR_Y	9
ENSG00000205767.4	1
ENSG00000205777.18	6
ENSG00000205784.4	3
ENSG00000205786.8	7
ENSG00000205795.4	3
ENSG00000205830.1	2
ENSG00000205832.8	16
ENSG00000205835.9	5
ENSG00000205837.7	6
ENSG00000205846.4	6
ENSG00000205853.12	7
ENSG00000205856.4	9
ENSG00000205857.2	4
ENSG00000205858.10	9
ENSG00000205864.1	1
ENSG00000205865.4	3
ENSG00000205866.4	4
ENSG00000205879.5	4
ENSG00000205882.8	2
ENSG00000205883.3	2
ENSG00000205884.2	2
ENSG00000205897.5	1
ENSG00000205899.4	1
ENSG00000205916.12	29
ENSG00000205922.5	2
ENSG00000205927.5	2
ENSG00000205929.11	4
ENSG00000205930.10	8
ENSG00000205936.3	5
ENSG00000205944.11	28
ENSG00000205946.1	1
ENSG00000205955.4	2
ENSG00000205971.3	2
ENSG00000205976.4	8
ENSG00000205978.6	9
ENSG00000205989.1	2
ENSG00000206013.2	2
ENSG00000206014.7	2
ENSG00000206026.7	3
ENSG00000206028.1	3
ENSG00000206034.1	2
ENSG00000206042.1	2
ENSG00000206043.7	14
ENSG00000206047.3	3
ENSG00000206052.11	8
ENSG00000206062.4	2
ENSG00000206066.3	2
ENSG00000206069.7	4
ENSG00000206072.13	10
ENSG00000206073.11	8
ENSG00000206075.14	7
ENSG00000206090.4	3
ENSG00000206102.2	1
ENSG00000206104.2	1
ENSG00000206105.2	1
ENSG00000206106.2	1
ENSG00000206107.2	1
ENSG00000206120.11	12
ENSG00000206129.4	9
ENSG00000206142.9	12
ENSG00000206144.5	2
ENSG00000206172.8	3
ENSG00000206177.7	3
ENSG00000206178.2	3
ENSG00000206181.7	1
ENSG00000206187.4	5
ENSG00000206192.7	19
ENSG00000206249.3	3
ENSG00000206344.7	2
ENSG00000206356.5	1
ENSG00000206384.10	36
ENSG00000206422.2	1
ENSG00000206432.4	3
ENSG00000206474.8	1
ENSG00000206531.10	8
ENSG00000206536.1	1
ENSG00000206549.13	11
ENSG00000206557.6	4
ENSG00000206579.9	4
ENSG00000206585.1	1
ENSG00000206587.1	1
ENSG00000206598.1	1
ENSG00000206599.1	1
ENSG00000206606.1	1
ENSG00000206614.1	1
ENSG00000206615.1	1
ENSG00000206616.1	1
ENSG00000206617.1	1
ENSG00000206618.1	1
ENSG00000206625.1	1
ENSG00000206629.1	1
ENSG00000206636.1	1
ENSG00000206637.1	1
ENSG00000206641.1	1
ENSG00000206652.1	1
ENSG00000206660.1	1
ENSG00000206661.1	1
ENSG00000206662.1	1
ENSG00000206665.1	1
ENSG00000206671.1	1
ENSG00000206672.1	1
ENSG00000206677.2	1
ENSG00000206678.1	1
ENSG00000206685.1	1
ENSG00000206686.1	1
ENSG00000206692.1	1
ENSG00000206695.1	1
ENSG00000206697.1	1
ENSG00000206701.1	1
ENSG00000206705.1	1
ENSG00000206709.1	1
ENSG00000206710.1	1
ENSG00000206714.1	1
ENSG00000206718.1	1
ENSG00000206719.1	1
ENSG00000206722.1	1
ENSG00000206726.1	1
ENSG00000206729.1	1
ENSG00000206733.1	1
ENSG00000206737.1	1
ENSG00000206744.1	1
ENSG00000206745.1	1
ENSG00000206747.1	1
ENSG00000206752.1	1
ENSG00000206758.1	1
ENSG00000206764.1	1
ENSG00000206765.1	1
ENSG00000206774.1	1
ENSG00000206777.1	1
ENSG00000206780.1	1
ENSG00000206782.1	1
ENSG00000206787.1	1
ENSG00000206792.1	1
ENSG00000206795.1	1
ENSG00000206800.1	1
ENSG00000206801.1	1
ENSG00000206803.1	1
ENSG00000206804.1	1
ENSG00000206805.1	1
ENSG00000206806.1	1
ENSG00000206812.1	1
ENSG00000206813.1	1
ENSG00000206815.1	1
ENSG00000206826.1	1
ENSG00000206827.1	1
ENSG00000206835.1	1
ENSG00000206836.1	1
ENSG00000206839.1	1
ENSG00000206840.1	1
ENSG00000206842.1	1
ENSG00000206843.1	1
ENSG00000206844.1	1
ENSG00000206845.1	1
ENSG00000206850.1	1
ENSG00000206853.1	1
ENSG00000206854.1	1
ENSG00000206857.1	1
ENSG00000206858.1	1
ENSG00000206866.1	1
ENSG00000206867.1	1
ENSG00000206871.1	1
ENSG00000206877.1	1
ENSG00000206882.1	1
ENSG00000206886.1	1
ENSG00000206889.1	1
ENSG00000206891.1	1
ENSG00000206896.1	1
ENSG00000206898.1	1
ENSG00000206899.1	1
ENSG00000206900.1	1
ENSG00000206901.1	1
ENSG00000206905.1	1
ENSG00000206906.1	1
ENSG00000206907.1	1
ENSG00000206908.1	1
ENSG00000206912.1	1
ENSG00000206915.1	1
ENSG00000206917.1	1
ENSG00000206918.1	1
ENSG00000206922.1	1
ENSG00000206929.1	1
ENSG00000206939.1	1
ENSG00000206944.1	1
ENSG00000206947.1	1
ENSG00000206950.1	1
ENSG00000206951.1	1
ENSG00000206959.1	1
ENSG00000206960.1	1
ENSG00000206963.1	1
ENSG00000206970.1	1
ENSG00000206973.1	1
ENSG00000206974.1	1
ENSG00000206975.1	1
ENSG00000206978.1	1
ENSG00000206980.1	1
ENSG00000206981.1	1
ENSG00000206982.1	1
ENSG00000206996.1	1
ENSG00000206998.1	1
ENSG00000206999.1	1
ENSG00000207007.1	1
ENSG00000207009.1	1
ENSG00000207010.1	1
ENSG00000207013.1	1
ENSG00000207019.1	1
ENSG00000207025.1	1
ENSG00000207026.1	1
ENSG00000207027.1	1
ENSG00000207033.1	1
ENSG00000207037.1	1
ENSG00000207039.1	1
ENSG00000207045.1	1
ENSG00000207049.1	1
ENSG00000207058.1	1
ENSG00000207060.1	1
ENSG00000207061.1	1
ENSG00000207065.1	1
ENSG00000207068.1	1
ENSG00000207071.1	1
ENSG00000207075.1	1
ENSG00000207076.1	1
ENSG00000207077.1	1
ENSG00000207080.2	1
ENSG00000207081.1	1
ENSG00000207084.1	1
ENSG00000207087.1	1
ENSG00000207089.1	1
ENSG00000207090.1	1
ENSG00000207094.1	1
ENSG00000207097.1	1
ENSG00000207098.1	1
ENSG00000207099.1	1
ENSG00000207100.1	1
ENSG00000207104.1	1
ENSG00000207108.1	1
ENSG00000207113.1	1
ENSG00000207114.1	1
ENSG00000207115.1	1
ENSG00000207116.1	1
ENSG00000207119.2	1
ENSG00000207121.1	1
ENSG00000207122.1	1
ENSG00000207123.1	1
ENSG00000207124.1	1
ENSG00000207128.1	1
ENSG00000207131.1	1
ENSG00000207132.1	1
ENSG00000207135.1	1
ENSG00000207138.1	1
ENSG00000207147.1	1
ENSG00000207148.1	1
ENSG00000207149.1	1
ENSG00000207150.1	1
ENSG00000207153.1	1
ENSG00000207154.1	1
ENSG00000207156.1	1
ENSG00000207157.1	1
ENSG00000207158.1	1
ENSG00000207161.1	1
ENSG00000207164.1	1
ENSG00000207173.1	1
ENSG00000207176.1	1
ENSG00000207180.1	1
ENSG00000207182.1	1
ENSG00000207183.1	1
ENSG00000207187.1	1
ENSG00000207192.1	1
ENSG00000207193.1	1
ENSG00000207200.1	1
ENSG00000207203.1	1
ENSG00000207204.1	1
ENSG00000207205.1	1
ENSG00000207210.1	1
ENSG00000207214.1	1
ENSG00000207215.2	1
ENSG00000207218.1	1
ENSG00000207220.1	1
ENSG00000207225.1	1
ENSG00000207229.1	1
ENSG00000207240.1	1
ENSG00000207243.1	1
ENSG00000207244.1	1
ENSG00000207247.1	1
ENSG00000207249.1	1
ENSG00000207252.1	1
ENSG00000207255.1	1
ENSG00000207257.1	1
ENSG00000207261.1	1
ENSG00000207265.1	1
ENSG00000207266.1	1
ENSG00000207269.1	1
ENSG00000207271.1	1
ENSG00000207275.1	1
ENSG00000207277.1	1
ENSG00000207282.1	1
ENSG00000207283.1	1
ENSG00000207287.1	1
ENSG00000207289.1	1
ENSG00000207291.1	1
ENSG00000207293.1	1
ENSG00000207296.1	1
ENSG00000207299.1	1
ENSG00000207300.1	1
ENSG00000207302.1	1
ENSG00000207305.1	1
ENSG00000207306.1	1
ENSG00000207309.1	1
ENSG00000207312.1	1
ENSG00000207316.1	1
ENSG00000207318.1	1
ENSG00000207319.1	1
ENSG00000207321.1	1
ENSG00000207322.1	1
ENSG00000207323.1	1
ENSG00000207328.1	1
ENSG00000207329.1	1
ENSG00000207330.1	1
ENSG00000207334.1	1
ENSG00000207338.1	1
ENSG00000207341.1	1
ENSG00000207343.1	1
ENSG00000207349.1	1
ENSG00000207351.1	1
ENSG00000207356.1	1
ENSG00000207357.1	1
ENSG00000207360.1	1
ENSG00000207364.1	1
ENSG00000207366.1	1
ENSG00000207367.1	1
ENSG00000207379.1	1
ENSG00000207384.1	1
ENSG00000207391.1	1
ENSG00000207394.1	1
ENSG00000207397.1	1
ENSG00000207399.1	1
ENSG00000207403.1	1
ENSG00000207408.1	1
ENSG00000207411.1	1
ENSG00000207414.1	1
ENSG00000207419.1	1
ENSG00000207422.1	1
ENSG00000207431.2	1
ENSG00000207433.1	1
ENSG00000207434.1	1
ENSG00000207435.1	1
ENSG00000207439.1	1
ENSG00000207441.1	1
ENSG00000207443.1	1
ENSG00000207448.1	1
ENSG00000207453.1	1
ENSG00000207454.1	1
ENSG00000207467.1	1
ENSG00000207472.1	1
ENSG00000207474.1	1
ENSG00000207476.1	1
ENSG00000207480.1	1
ENSG00000207483.1	1
ENSG00000207486.1	1
ENSG00000207488.1	1
ENSG00000207492.1	1
ENSG00000207495.1	1
ENSG00000207497.1	1
ENSG00000207501.1	1
ENSG00000207502.1	1
ENSG00000207503.1	1
ENSG00000207504.1	1
ENSG00000207507.1	1
ENSG00000207511.1	1
ENSG00000207515.1	1
ENSG00000207548.3	1
ENSG00000207549.1	1
ENSG00000207559.1	1
ENSG00000207568.1	1
ENSG00000207577.1	1
ENSG00000207580.1	1
ENSG00000207582.1	1
ENSG00000207585.1	1
ENSG00000207586.1	1
ENSG00000207587.1	1
ENSG00000207589.1	1
ENSG00000207594.1	1
ENSG00000207597.1	1
ENSG00000207598.1	1
ENSG00000207599.1	1
